Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770902312,10,,Aggregated,2.700000,0.700000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,2400,57,9,2100.0,2151.9110982463053,2021.610599986161,2412.0152999967104,393.1578947368421
1770902313,10,,Aggregated,2.500000,0.700000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,2400,58,9,2021.610599986161,2149.84219655237,2021.610599986161,2412.0152999967104,390.2931034482759
1770902314,10,,Aggregated,2.400000,0.700000,2000,2100,2300,2300,2400,2400,2400,2400,2400,2400,2400,60,10,2021.610599986161,2145.9247383337547,2021.610599986161,2412.0152999967104,385.8333333333333
1770902315,10,,Aggregated,2.500000,0.800000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,62,10,2021.610599986161,2142.4962693551693,2021.610599986161,2412.0152999967104,380.69354838709677
1770902316,10,,Aggregated,2.500000,0.800000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,66,13,2021.610599986161,2135.8754696969604,2021.610599986161,2412.0152999967104,373.8636363636364
1770902317,10,,Aggregated,2.500000,0.700000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,69,13,2021.610599986161,2131.3652507245856,2021.610599986161,2412.0152999967104,367.536231884058
1770902318,10,,Aggregated,2.300000,0.600000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,71,13,2021.610599986161,2128.6188774647085,2021.610599986161,2412.0152999967104,367.2676056338028
1770902319,10,,Aggregated,2.300000,0.600000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,71,13,2021.610599986161,2128.6188774647085,2021.610599986161,2412.0152999967104,367.2676056338028
1770902320,10,,Aggregated,2.700000,0.800000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,76,13,2021.610599986161,2123.374856578793,2021.610599986161,2412.0152999967104,371.4868421052632
1770902321,10,,Aggregated,2.500000,0.600000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,79,13,2021.610599986161,2119.9435708860874,2021.610599986161,2412.0152999967104,366.0759493670886
1770902322,10,,Aggregated,2.300000,0.600000,2000,2100,2300,2300,2300,2400,2400,2400,2400,2400,2400,80,13,2021.610599986161,2118.8460624998697,2021.610599986161,2412.0152999967104,364.3375
1770902323,10,,Aggregated,2.500000,0.600000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,83,14,2021.610599986161,2116.194432530151,2021.610599986161,2412.0152999967104,361.6024096385542
1770902324,10,,Aggregated,2.600000,0.500000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,87,17,2021.610599986161,2112.7381379310987,2021.610599986161,2412.0152999967104,358.81609195402297
1770902325,10,,Aggregated,2.300000,0.400000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,88,17,2021.610599986161,2111.881101136367,2021.610599986161,2412.0152999967104,357.35227272727275
1770902326,10,,Aggregated,2.400000,0.400000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,91,17,2021.610599986161,2109.4903340660726,2021.610599986161,2412.0152999967104,354.13186813186815
1770902327,10,,Aggregated,2.600000,0.700000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,93,18,2021.610599986161,2108.202498924877,2021.610599986161,2412.0152999967104,352.03225806451616
1770902328,10,,Aggregated,2.600000,0.700000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,96,18,2021.610599986161,2105.8722239584617,2021.610599986161,2412.0152999967104,350.84375
1770902329,10,,Aggregated,2.400000,0.400000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,99,18,2021.610599986161,2104.6290888888775,2021.610599986161,2412.0152999967104,350.9191919191919
1770902330,10,,Aggregated,2.300000,0.500000,2000,2100,2100,2300,2300,2400,2400,2400,2400,2400,2400,100,18,2021.610599986161,2103.9966929999355,2021.610599986161,2412.0152999967104,350.66
1770902331,10,,Aggregated,2.500000,0.500000,2000,2100,2100,2100,2300,2400,2400,2400,2400,2400,2400,103,18,2021.610599986161,2102.1590330095473,2021.610599986161,2412.0152999967104,348.36893203883494
1770902332,10,,Aggregated,2.700000,0.500000,2000,2100,2100,2100,2300,2400,2400,2400,2400,2400,2400,104,18,2021.610599986161,2101.4594403844126,2021.610599986161,2412.0152999967104,347.2307692307692
1770902333,10,,Aggregated,2.500000,0.500000,2000,2000,2100,2100,2300,2400,2400,2400,2400,2400,2400,109,18,2021.610599986161,2098.5139247705283,2021.610599986161,2412.0152999967104,350.0183486238532
1770902334,10,,Aggregated,2.400000,0.500000,2000,2000,2100,2100,2300,2400,2400,2400,2400,2400,2400,111,18,2021.610599986161,2097.4624738737475,2021.610599986161,2412.0152999967104,349.009009009009
1770902335,10,,Aggregated,2.400000,0.500000,2000,2000,2100,2100,2300,2400,2400,2400,2400,2400,2400,112,18,2021.610599986161,2097.0287723212095,2021.610599986161,2412.0152999967104,347.9107142857143
1770902336,10,,Aggregated,2.700000,0.400000,2000,2000,2100,2100,2300,2400,2400,2400,2400,2400,2400,114,18,2021.610599986161,2097.644288596169,2021.610599986161,2412.0152999967104,350.1578947368421
1770902337,10,,Aggregated,2.400000,0.100000,2000,2000,2100,2100,2300,2400,2400,2400,2400,2400,2400,118,18,2021.610599986161,2096.3022050842883,2021.610599986161,2412.0152999967104,349.0593220338983
1770902338,10,,Aggregated,2.400000,0.100000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,121,18,2021.610599986161,2095.349788429213,2021.610599986161,2412.0152999967104,349.25619834710744
1770902339,10,,Aggregated,2.200000,0.100000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,122,18,2021.610599986161,2094.927350819191,2021.610599986161,2412.0152999967104,348.25409836065575
1770902340,10,,Aggregated,2.500000,0.000000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,124,20,2021.610599986161,2094.1461645156633,2021.610599986161,2412.0152999967104,347.18548387096774
1770902341,10,,Aggregated,2.500000,0.000000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,128,21,2021.610599986161,2093.040578905743,2021.610599986161,2412.0152999967104,347.796875
1770902343,10,,Aggregated,2.300000,0.000000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,131,22,2021.610599986161,2092.112717556835,2021.610599986161,2412.0152999967104,348.3206106870229
1770902344,10,,Aggregated,2.300000,0.200000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,133,24,2021.610599986161,2091.6045270672007,2021.610599986161,2412.0152999967104,347.30827067669173
1770902345,10,,Aggregated,2.500000,0.300000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,135,24,2021.610599986161,2090.9977748143892,2021.610599986161,2412.0152999967104,349.35555555555555
1770902346,10,,Aggregated,2.700000,0.400000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,139,25,2021.610599986161,2089.736625898911,2021.610599986161,2412.0152999967104,348.8561151079137
1770902347,10,,Aggregated,2.300000,0.600000,2000,2100,2100,2100,2300,2300,2400,2400,2400,2400,2400,141,25,2021.610599986161,2089.673835460546,2021.610599986161,2412.0152999967104,349.79432624113474
